keyword,year,month,field_previous,field,count
childcare,2023,3,사회과학 일반,법학,1
childcare,2023,6,법학,행정학,1
childcare,2023,7,행정학,사회과학 일반,1
childcare,2024,2,사회과학 일반,군사학,1
childcare,2024,7,군사학,법학,1
childcare,2024,9,법학,사회과학 일반,1
childcare,2024,11,사회과학 일반,법학,1
childcare,2025,3,법학,사회학,1
childcare teacher,2021,3,교육학,사회학,1
childcare teacher,2021,3,사회학,교육학,1
childcare teacher,2021,10,사회학,교육학,1
childcare teacher,2022,1,교육학,사회학,1
childcare teacher,2022,2,사회학,교육학,1
childcare teacher,2022,3,교육학,사회학,1
childcare teacher,2022,4,사회학,교육학,1
childcare teacher,2022,5,교육학,지리학,1
childcare teacher,2022,5,지리학,사회학,1
childcare teacher,2022,6,사회학,교육학,1
childcare teacher,2022,12,교육학,사회학,1
childcare teacher,2023,1,사회학,사회과학 일반,1
childcare teacher,2023,2,사회과학 일반,교육학,1
childcare teacher,2023,9,교육학,사회학,1
childcare teacher,2023,11,경영학,행정학,1
childcare teacher,2023,11,사회학,경영학,1
childcare teacher,2023,12,행정학,교육학,1
childcare teacher,2024,7,교육학,사회학,1
childcare teacher,2024,8,사회학,교육학,1
childcare teacher,2024,9,교육학,사회과학 일반,1
childcare teacher,2024,9,사회과학 일반,교육학,1
childcare teacher,2024,10,교육학,사회학,1
childcare teacher,2024,12,사회학,교육학,1
childcare teacher,2025,2,교육학,사회학,1
childcare teacher,2025,6,사회학,교육학,1
childcare teacher,2025,8,교육학,사회학,1
childcare teacher,2025,9,사회학,교육학,1
childhood,2021,6,지리학,신문방송학,1
childhood,2021,12,신문방송학,법학,1
childhood,2023,4,법학,교육학,1
childhood,2024,1,교육학,법학,1
childhood,2024,10,법학,교육학,1
childhood,2025,4,교육학,사회과학 일반,1
childhood,2025,5,사회과학 일반,법학,1
children,2021,2,법학,교육학,1
children,2021,2,사회학,법학,1
children,2021,5,교육학,법학,1
children,2021,6,법학,교육학,1
children,2021,7,교육학,사회학,1
children,2021,8,사회과학 일반,법학,1
children,2021,8,사회학,사회과학 일반,1
children,2021,10,법학,사회과학 일반,1
children,2021,10,사회과학 일반,사회학,1
children,2021,11,사회학,법학,1
children,2021,12,문헌정보학,법학,1
children,2021,12,법학,문헌정보학,1
children,2021,12,법학,인류학,1
children,2021,12,인류학,교육학,1
children,2022,2,교육학,법학,1
children,2022,2,법학,교육학,1
children,2022,3,교육학,법학,1
children,2022,3,법학,교육학,1
children,2022,4,교육학,법학,1
children,2022,5,법학,사회학,1
children,2022,6,교육학,행정학,1
children,2022,6,법학,교육학,1
children,2022,6,사회학,법학,1
children,2022,8,행정학,법학,1
children,2022,12,법학,사회학,1
children,2023,4,사회학,법학,1
children,2023,5,법학,교육학,1
children,2023,7,교육학,신문방송학,1
children,2023,9,신문방송학,교육학,1
children,2023,10,교육학,지리학,1
children,2023,10,법학,사회학,1
children,2023,10,지리학,법학,1
children,2023,12,법학,교육학,1
children,2023,12,사회학,법학,1
children,2024,2,교육학,법학,1
children,2024,5,법학,교육학,1
children,2024,6,교육학,지리학,1
children,2024,6,지리학,법학,1
children,2024,8,법학,교육학,1
children,2024,10,교육학,사회학,1
children,2024,12,교육학,사회학,1
children,2024,12,법학,교육학,1
children,2024,12,사회학,법학,1
children,2025,2,사회학,교육학,1
children,2025,3,교육학,법학,1
children,2025,3,법학,사회학,1
children,2025,3,사회학,교육학,1
children,2025,4,교육학,사회과학 일반,1
children,2025,4,법학,교육학,1
children,2025,4,사회과학 일반,법학,1
children,2025,5,교육학,법학,1
children,2025,6,법학,지리학,1
children,2025,7,지리학,사회학,1
children,2025,8,법학,사회학,1
children,2025,8,사회학,법학,1
children with disabilities,2021,8,교육학,사회학,1
children with disabilities,2021,9,사회학,행정학,1
children with disabilities,2021,12,행정학,사회학,1
children with disabilities,2022,2,사회학,교육학,1
children with disabilities,2022,3,교육학,사회학,1
children with disabilities,2022,4,사회학,교육학,1
children with disabilities,2023,5,교육학,사회학,1
children with disabilities,2023,6,사회학,사회과학 일반,1
children with disabilities,2023,8,사회과학 일반,사회학,1
children with disabilities,2023,12,사회학,교육학,1
children with disabilities,2024,12,관광학,사회학,1
children with disabilities,2024,12,교육학,관광학,1
children with disabilities,2025,8,사회학,교육학,1
children with disabilities,2025,9,교육학,사회학,1
children with disabilities,2025,10,사회과학 일반,사회학,1
children with disabilities,2025,10,사회학,사회과학 일반,1
children’s rights,2021,8,사회과학 일반,사회학,1
children’s rights,2021,8,지리학,사회과학 일반,1
children’s rights,2021,10,사회학,교육학,1
children’s rights,2022,2,교육학,행정학,1
children’s rights,2022,4,행정학,교육학,1
children’s rights,2022,9,교육학,사회과학 일반,1
children’s rights,2022,9,사회과학 일반,사회학,1
children’s rights,2022,11,사회학,지리학,1
children’s rights,2022,11,지리학,교육학,1
children’s rights,2023,5,교육학,지리학,1
children’s rights,2023,8,지리학,사회학,1
children’s rights,2024,6,사회학,교육학,1
children’s rights,2024,11,교육학,사회학,1
children’s rights,2025,3,사회학,행정학,1
children’s rights,2025,4,행정학,사회과학 일반,1
children’s rights,2025,8,사회과학 일반,사회학,1
chile,2023,5,지리학,법학,1
chile,2023,6,법학,지리학,1
china,2021,1,정치외교학,지리학,1
china,2021,1,지리학,법학,1
china,2021,2,경제학,교육학,1
china,2021,2,무역학,법학,1
china,2021,2,법학,경제학,1
china,2021,2,법학,지리학,1
china,2021,2,신문방송학,무역학,1
china,2021,2,지리학,신문방송학,1
china,2021,3,경영학,지리학,1
china,2021,3,교육학,정치외교학,1
china,2021,3,법학,경제학,1
china,2021,3,사회과학 일반,정치외교학,1
china,2021,3,정치외교학,경영학,1
china,2021,3,정치외교학,사회과학 일반,1
china,2021,3,지리학,법학,1
china,2021,4,경영학,지리학,1
china,2021,4,경제학,법학,1
china,2021,4,경제학,정치외교학,1
china,2021,4,법학,경제학,2
china,2021,4,사회과학 일반,경영학,1
china,2021,4,정치외교학,사회과학 일반,1
china,2021,4,지리학,법학,1
china,2021,5,경제학,지리학,1
china,2021,5,지리학,법학,1
china,2021,6,군사학,인류학,1
china,2021,6,무역학,지리학,2
china,2021,6,법학,군사학,1
china,2021,6,법학,정치외교학,1
china,2021,6,정치외교학,지리학,1
china,2021,6,지리학,무역학,2
china,2021,6,지리학,법학,1
china,2021,7,인류학,정치외교학,1
china,2021,8,경영학,지리학,1
china,2021,8,무역학,법학,1
china,2021,8,사회과학 일반,경영학,1
china,2021,8,정치외교학,사회과학 일반,1
china,2021,8,지리학,무역학,1
china,2021,9,경영학,정치외교학,1
china,2021,9,법학,경영학,1
china,2021,9,법학,사회학,1
china,2021,9,정치외교학,지리학,1
china,2021,9,지리학,법학,1
china,2021,10,관광학,정치외교학,1
china,2021,10,사회학,정치외교학,1
china,2021,10,정치외교학,관광학,1
china,2021,10,정치외교학,지리학,1
china,2021,10,지리학,법학,1
china,2021,11,법학,지리학,1
china,2021,11,지리학,법학,1
china,2021,12,경영학,정치외교학,1
china,2021,12,경제학,법학,1
china,2021,12,군사학,경제학,1
china,2021,12,무역학,법학,1
china,2021,12,법학,경영학,1
china,2021,12,법학,군사학,1
china,2021,12,법학,행정학,1
china,2021,12,정치외교학,지리학,1
china,2021,12,지리학,무역학,1
china,2021,12,행정학,사회학,1
china,2022,1,사회학,정치외교학,1
china,2022,1,정치외교학,지리학,1
china,2022,1,지리학,법학,1
china,2022,2,경영학,무역학,1
china,2022,2,무역학,지리학,2
china,2022,2,법학,경영학,1
china,2022,2,지리학,무역학,1
china,2022,2,지리학,법학,1
china,2022,3,교육학,행정학,1
china,2022,3,무역학,지리학,1
china,2022,3,법학,교육학,1
china,2022,3,법학,정치외교학,1
china,2022,3,정치외교학,무역학,1
china,2022,3,지리학,법학,1
china,2022,4,무역학,지리학,1
china,2022,4,정치외교학,무역학,1
china,2022,4,행정학,정치외교학,1
china,2022,5,사회과학 일반,지리학,1
china,2022,5,지리학,법학,1
china,2022,5,지리학,사회과학 일반,1
china,2022,6,경영학,정치외교학,1
china,2022,6,군사학,사회학,1
china,2022,6,법학,군사학,1
china,2022,6,법학,정치외교학,1
china,2022,6,신문방송학,법학,1
china,2022,6,정치외교학,경영학,1
china,2022,6,정치외교학,지리학,1
china,2022,6,지리학,신문방송학,1
china,2022,8,경영학,무역학,1
china,2022,8,무역학,지리학,1
china,2022,8,사회과학 일반,경영학,1
china,2022,8,사회학,사회과학 일반,1
china,2022,8,지리학,법학,1
china,2022,9,경영학,정치외교학,1
china,2022,9,군사학,사회학,1
china,2022,9,무역학,군사학,1
china,2022,9,법학,사회과학 일반,1
china,2022,9,사회과학 일반,경영학,1
china,2022,9,정치외교학,지리학,1
china,2022,9,지리학,무역학,1
china,2022,10,경영학,지리학,1
china,2022,10,사회학,경영학,1
china,2022,10,지리학,군사학,1
china,2022,11,군사학,지리학,1
china,2022,12,경영학,정치외교학,1
china,2022,12,무역학,지리학,1
china,2022,12,법학,사회학,1
china,2022,12,정치외교학,경영학,1
china,2022,12,정치외교학,무역학,1
china,2022,12,지리학,법학,1
china,2022,12,지리학,정치외교학,1
china,2023,1,사회학,지리학,1
china,2023,1,지리학,법학,1
china,2023,2,경영학,지리학,1
china,2023,2,법학,경영학,1
china,2023,2,지리학,법학,1
china,2023,3,경제학,법학,1
china,2023,3,무역학,신문방송학,1
china,2023,3,법학,정치외교학,1
china,2023,3,신문방송학,경제학,1
china,2023,3,정치외교학,무역학,1
china,2023,4,관광학,지리학,1
china,2023,4,법학,관광학,1
china,2023,4,법학,교육학,1
china,2023,4,신문방송학,지리학,1
china,2023,4,지리학,법학,1
china,2023,4,지리학,신문방송학,1
china,2023,5,경영학,지리학,1
china,2023,5,교육학,경영학,1
china,2023,5,지리학,법학,1
china,2023,6,군사학,인류학,1
china,2023,6,법학,군사학,1
china,2023,6,법학,사회과학 일반,1
china,2023,6,사회과학 일반,정치외교학,1
china,2023,6,인류학,사회학,1
china,2023,6,정치외교학,지리학,1
china,2023,6,지리학,법학,1
china,2023,7,사회학,정치외교학,1
china,2023,7,정치외교학,법학,1
china,2023,8,경영학,사회과학 일반,1
china,2023,8,무역학,법학,1
china,2023,8,법학,경영학,1
china,2023,8,사회과학 일반,무역학,1
china,2023,9,군사학,사회학,1
china,2023,9,법학,사회과학 일반,1
china,2023,9,사회과학 일반,정치외교학,1
china,2023,9,신문방송학,군사학,1
china,2023,9,정치외교학,지리학,1
china,2023,9,지리학,신문방송학,1
china,2023,10,경영학,정치외교학,1
china,2023,10,사회학,경영학,1
china,2023,10,정치외교학,지리학,1
china,2023,10,지리학,무역학,1
china,2023,11,경제학,법학,1
china,2023,11,무역학,지리학,1
china,2023,11,지리학,경제학,1
china,2023,12,경영학,정치외교학,1
china,2023,12,경제학,법학,1
china,2023,12,무역학,지리학,1
china,2023,12,법학,경제학,1
china,2023,12,법학,군사학,1
china,2023,12,법학,정치외교학,1
china,2023,12,정치외교학,경영학,1
china,2023,12,정치외교학,무역학,1
china,2023,12,지리학,법학,1
china,2024,1,군사학,지리학,1
china,2024,2,지리학,법학,1
china,2024,3,경제학,군사학,1
china,2024,3,군사학,사회학,1
china,2024,3,법학,정치외교학,1
china,2024,3,정치외교학,지리학,1
china,2024,3,지리학,경제학,1
china,2024,4,사회학,정치외교학,1
china,2024,4,신문방송학,지리학,1
china,2024,4,정치외교학,신문방송학,1
china,2024,5,무역학,법학,1
china,2024,5,지리학,무역학,1
china,2024,6,경영학,정치외교학,1
china,2024,6,법학,경영학,1
china,2024,6,신문방송학,군사학,1
china,2024,6,정치외교학,지리학,1
china,2024,6,지리학,신문방송학,1
china,2024,7,군사학,지리학,1
china,2024,8,무역학,법학,1
china,2024,8,무역학,지리학,1
china,2024,8,사회과학 일반,신문방송학,1
china,2024,8,신문방송학,무역학,1
china,2024,8,지리학,무역학,1
china,2024,8,지리학,사회과학 일반,1
china,2024,9,무역학,지리학,1
china,2024,9,법학,사회과학 일반,1
china,2024,9,사회과학 일반,정치외교학,1
china,2024,9,정치외교학,무역학,1
china,2024,9,지리학,법학,1
china,2024,10,경영학,지리학,1
china,2024,10,법학,경영학,1
china,2024,10,지리학,법학,1
china,2024,11,법학,사회과학 일반,1
china,2024,11,사회과학 일반,지리학,1
china,2024,11,지리학,법학,1
china,2024,12,경제학,법학,1
china,2024,12,군사학,법학,1
china,2024,12,무역학,군사학,1
china,2024,12,법학,경제학,2
china,2024,12,법학,정치외교학,1
china,2024,12,정치외교학,지리학,1
china,2024,12,지리학,무역학,1
china,2025,1,경영학,지리학,1
china,2025,1,경제학,정치외교학,1
china,2025,1,정치외교학,경영학,1
china,2025,1,지리학,법학,1
china,2025,2,관광학,지리학,1
china,2025,2,법학,관광학,1
china,2025,2,법학,군사학,1
china,2025,2,지리학,법학,1
china,2025,3,군사학,정치외교학,1
china,2025,3,정치외교학,지리학,1
china,2025,3,지리학,경제학,1
china,2025,4,경제학,정치외교학,1
china,2025,4,무역학,법학,1
china,2025,4,정치외교학,지리학,1
china,2025,4,지리학,무역학,1
china,2025,5,법학,지리학,1
china,2025,6,무역학,법학,1
china,2025,6,법학,사회학,1
china,2025,6,정치외교학,무역학,1
china,2025,6,지리학,정치외교학,1
china,2025,7,사회학,지리학,1
china,2025,7,지리학,교육학,1
china,2025,8,경영학,정치외교학,1
china,2025,8,경제학,법학,1
china,2025,8,교육학,경영학,1
china,2025,8,법학,교육학,1
china,2025,8,정치외교학,지리학,1
china,2025,8,지리학,경제학,1
china,2025,9,교육학,정치외교학,1
china,2025,9,군사학,교육학,1
china,2025,9,정치외교학,지리학,1
china,2025,9,지리학,군사학,1
china,2025,10,경영학,지리학,1
china,2025,10,교육학,경영학,1
china,2025,10,무역학,법학,1
china,2025,10,법학,교육학,1
china,2025,10,지리학,무역학,1
china,2025,11,교육학,지리학,1
china rivalry,2021,12,지리학,정치외교학,1
china rivalry,2023,12,정치외교학,지리학,1
china rivalry,2024,3,지리학,정치외교학,1
chinese,2021,3,지리학,법학,1
chinese,2021,5,법학,지리학,1
chinese,2021,6,법학,군사학,1
chinese,2021,6,지리학,법학,1
chinese,2021,8,군사학,사회과학 일반,1
chinese,2021,10,사회과학 일반,경영학,1
chinese,2021,11,경영학,교육학,1
chinese,2021,12,교육학,법학,1
chinese,2022,2,법학,경제학,1
chinese,2022,3,경제학,법학,1
chinese,2022,8,법학,교육학,1
chinese,2022,10,교육학,법학,1
chinese,2022,11,법학,교육학,1
chinese,2022,12,교육학,법학,1
chinese,2022,12,법학,인류학,1
chinese,2023,2,인류학,무역학,1
chinese,2023,5,무역학,법학,1
chinese,2023,6,무역학,법학,1
chinese,2023,6,법학,무역학,1
chinese,2023,10,법학,무역학,1
chinese,2023,11,관광학,무역학,1
